id_poliza,num_poliza,nombre,apellido_paterno,apellido_materno,rfc,fecha_nacimiento,edad,sexo,estado_civil,ocupacion,ramo,plan,fecha_emision,fecha_inicio_vigencia,fecha_fin_vigencia,num_renovaciones,status_poliza,motivo_baja,canal_venta,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,suma_asegurada,deducible,prima_neta,prima_total,forma_pago,agente_id,estado,municipio,codigo_postal,g_edad,siniest_flag
POL-008562,GMM-23-008562,Silvia,Rivera,Perez,RISP890404VQ7,04/04/1989,37,F,Casado,Independiente,GMM,Elite,2023-11-24,2023-11-24,2024-11-24,0,Vigente,,Directo,,,,300000,10000.0,6600.0,8268.48,Mensual,AG009,Puebla,Tehuacan,50056.0,31-45,0
POL-008563,GMM-24-008563,Mario,Ramos,Ramos,RAMR780622LW8,22/06/1978,47,M,Viudo,,GMM,Plus,2024-02-29,2024-02-29,2025-02-28,2,Vigente,,Broker,,,,300000,8000.0,7293.0,8713.68,Semestral,AG007,Veracruz,Coatzacoalcos,96995.0,46-60,0
POL-008564,Aut-19-008564,Patricia,Vargas,Martinez,VAPM610730YR4,30/07/1961,64,Masculino,Soltero,Estudiante,Autos,RC+LT,2019-04-22,2019-04-22,2020-04-22,2,Vigente,,Banca Seguros,Mazda,2018.0,Deportivo,400000,8000.0,14000.0,16240.0,Anual,AG026,Guanajuato,Irapuato,96172.0,61+,0
POL-008565,GMM-23-008565,Jorge,Dominguez,Sanchez,DOJS620421UH3,21/04/1962,64,F,Divorciado,Estudiante,GMM,Premium,2023-04-13,2023-04-13,2024-04-13,1,Vigente,,Broker,,,,1000000,20000.0,29920.0,34707.2,Anual,AG022,Coahuila,Torreon,68287.0,61+,1
POL-008566,GMM-24-008566,Arturo,Soto,Vega,SOAV650409OV3,09/04/1965,61,Femenino,Casado,Comerciante,GMM,Plus,2024-09-20,2024-09-20,2025-09-20,4,Vigente,,Banca Seguros,,,,3000000,15000.0,86790.0,100676.4,Anual,AG070,Queretaro,Corregidora,95563.0,61+,1
POL-008567,Aut-24-008567,Sandra,Gutierrez,Martinez,GUSM850403MD0,03/04/1985,41,M,Viudo,Administrativo,Autos,RC+LT,2024-04-23,2024-04-23,2025-04-23,0,Vigente,,Agente,Hyundai,2023.0,Pick-up,800000,8000.0,28000.0,32480.0,Anual,AG055,Tamaulipas,Tampico,29782.0,31-45,0
POL-008568,Aut-20-008568,Luis,Romero,Cruz,ROLC850429WR1,29/04/1985,41,Femenino,Casado,Ama de casa,Autos,Amplia Plus,2020-12-16,2020-12-16,2021-12-16,0,Vigente,,Agente,Volkswagen,2016.0,Lujo,800000,8000.0,28000.0,33454.4,Semestral,AG029,Estado de Mexico,Tlalnepantla,33487.0,31-45,0
POL-008569,Aut-19-008569,Diana,Soto,Silva,SODS610204JH4,04/02/1961,65,M,Soltero,Estudiante,Autos,Amplia,2019-06-28,2019-06-28,2020-06-28,0,Vigente,,Agente,Kia,2018.0,Sedan,800000,5000.0,28000.0,32480.0,Anual,AG006,Veracruz,Poza Rica,35751.0,61+,0
POL-008570,Vid-23-008570,Diana,Rios,Cruz,RIDC780203ML3,03/02/1978,48,M,Casado,Ingeniero,Vida,Permanente,2023-12-03,2023-12-03,2024-12-03,3,Vigente,,Agente,,,,3000000,,68040.0,81294.19,Semestral,AG026,Estado de Mexico,Tlalnepantla,91443.0,46-60,1
POL-008571,Aut-24-008571,Fernanda,Navarro,Castillo,NAFC940718UU4,18/07/1994,31,F,Casado,Gerente,Autos,Amplia Plus,2024-04-20,2024-04-20,2025-04-20,1,Vigente,,Agente,Honda,2022.0,Hatchback,400000,5000.0,14000.0,17052.0,Trimestral,AG069,Guanajuato,Guanajuato,40463.0,31-45,0
POL-008572,Aut-21-008572,Gabriela,Mendoza,Romero,MEGR630128AQ7,28/01/1963,63,Femenino,Union libre,Medico,Autos,Amplia Plus,2021-09-15,2021-09-15,2022-09-15,1,Vigente,,Banca Seguros,Hyundai,2016.0,Hatchback,200000,3000.0,7000.0,8769.6,Mensual,AG073,Sonora,Ciudad Obregon,35702.0,61+,0
POL-008573,Acc-21-008573,Elena,Rodriguez,Lopez,ROEL770213RB3,13/02/1977,49,Femenino,Divorciado,Estudiante,Accidentes Personales,Familiar,2021-03-21,2021-03-21,2022-03-21,2,Vigente,,Agente,,,,300000,1000.0,3600.0,4301.28,Semestral,AG079,Estado de Mexico,Toluca,50757.0,46-60,0
POL-008574,Aut-24-008574,Daniel,Chavez,Ramirez,CHDR750123GL2,23/01/1975,51,M,Viudo,Director,Autos,Amplia Plus,2024-07-28,2024-07-28,2025-07-28,0,Vigente,,Banca Seguros,Honda,2025.0,Camioneta,200000,5000.0,7000.0,8120.0,Anual,AG069,Puebla,Tehuacan,14293.0,46-60,0
POL-008575,Acc-24-008575,Jose,Diaz,Sanchez,DIJS930316ON0,16/03/1993,33,M,Divorciado,,Accidentes Personales,Individual,2024-12-08,2024-12-08,2025-12-08,1,Vigente,,Agente,,,,300000,3000.0,3600.0,4301.28,Semestral,AG037,Tamaulipas,Reynosa,77229.0,31-45,0
POL-008576,Vid-19-008576,Adriana,Romero,Mendoza,ROAM031223IV3,23/12/2003,22,F,Divorciado,Medico,Vida,Permanente,2019-12-21,2019-12-21,2020-12-21,1,Vencida,,Agente,,,,2000000,,36000.0,43848.0,Trimestral,AG008,Sonora,Navojoa,74901.0,18-30,1
POL-008577,GMM-20-008577,Diana,Rivera,Torres,RIDT760626JT2,26/06/1976,49,F,Casado,Ejecutivo,GMM,Basico,2020-04-16,2020-04-16,2021-04-16,2,Vigente,,Agente,,,,3000000,10000.0,74910.0,86895.6,Anual,AG069,Estado de Mexico,Metepec,21645.0,46-60,1
POL-008578,Vid-20-008578,Adriana,Gutierrez,Sanchez,GUAS030820NN7,20/08/2003,22,F,Viudo,,Vida,10 anios,2020-04-13,2020-04-13,2021-04-13,4,Vigente,,Agente,,,,2000000,,36000.0,45100.8,Mensual,AG054,Estado de Mexico,Ecatepec,96396.0,18-30,1
POL-008579,GMM-22-008579,Lorena,Perez,Rivera,PELR780708NO9,08/07/1978,47,F,Union libre,Ama de casa,GMM,Premium,2022-06-10,2022-06-10,2023-06-10,1,Vigente,,Agente,,,,2000000,5000.0,48620.0,59219.16,Trimestral,AG011,Michoacan,Uruapan,92254.0,46-60,1
POL-008580,GMM-19-008580,Francisco,Chavez,Romero,CHFR990303FF0,03/03/1999,27,Femenino,Union libre,Comerciante,GMM,Plus,2019-06-12,2019-06-12,2020-06-12,1,Vigente,,Broker,,,,300000,8000.0,6600.0,8038.8,Trimestral,AG017,Coahuila,Acuna,28300.0,18-30,0
POL-008581,Aut-20-008581,Francisco,Castillo,Vega,CAFV670405ET6,05/04/1967,59,M,Soltero,Arquitecto,Autos,Amplia Plus,2020-03-28,2020-03-28,2021-03-28,0,Vigente,,Agente,Nissan,2023.0,Lujo,600000,3000.0,21000.0,25090.8,Semestral,AG057,Nuevo Leon,Monterrey,86711.0,46-60,0
POL-008582,Aut-19-008582,Beatriz,Medina,Gutierrez,MEBG651229WT8,29/12/1965,60,F,Casado,Director,Autos,Amplia,2019-11-12,2019-11-12,2020-11-12,0,Vigente,,Agente,Kia,2017.0,Compacto,300000,8000.0,10500.0,12545.4,Semestral,AG014,Coahuila,Torreon,81416.0,46-60,0
POL-008583,Acc-19-008583,Raul,Vega,Vargas,VERV930920PG9,20/09/1993,32,F,Casado,Ingeniero,Accidentes Personales,Familiar,2019-05-20,2019-05-20,2020-05-20,1,Vigente,,Agente,,,,300000,2000.0,3600.0,4510.08,Mensual,AG043,CDMX,Miguel Hidalgo,42978.0,31-45,0
POL-008584,Vid-22-008584,Monica,Vega,Lopez,VEML930120VL8,20/01/1993,33,Femenino,Divorciado,Estudiante,Vida,10 anios,2022-07-15,2022-07-15,2023-07-15,0,Vigente,,Agente,,,,2000000,,36000.0,41760.0,Anual,AG037,CDMX,Tlalpan,96306.0,31-45,1
POL-008585,Aut-19-008585,Adriana,Diaz,Vargas,DIAV611117NF3,17/11/1961,64,F,Divorciado,Comerciante,Autos,Amplia Plus,2019-07-20,2019-07-20,2020-07-20,0,Vigente,,Agente,Kia,2023.0,Lujo,400000,8000.0,14000.0,16240.0,Anual,AG014,Tamaulipas,Reynosa,15412.0,61+,0
POL-008586,Vid-20-008586,Carlos,Cruz,Sanchez,CRCS821203FB0,03/12/1982,43,Femenino,Viudo,Maestro,Vida,Permanente,2020-11-22,2020-11-22,2021-11-22,1,Vigente,,Directo,,,,1000000,,20880.0,25431.84,Trimestral,AG056,Sonora,Hermosillo,32004.0,31-45,0
POL-008587,GMM-23-008587,Patricia,Sanchez,Perez,SAPP780225KM5,25/02/1978,48,F,Viudo,Estudiante,GMM,Plus,2023-10-20,2023-10-20,2024-10-20,1,Vigente,,Agente,,,,500000,20000.0,12320.0,14291.2,Anual,AG034,Nuevo Leon,San Pedro,54952.0,46-60,0
POL-008588,Aut-21-008588,Fernando,Moreno,Romero,MOFR650211PU2,11/02/1965,61,Femenino,Casado,Jubilado,Autos,RC+LT,2021-12-17,2021-12-17,2022-12-17,1,Vigente,,Agente,Toyota,2021.0,SUV,400000,3000.0,14000.0,17539.2,Mensual,AG030,Yucatan,Merida,33075.0,61+,0
POL-008589,GMM-22-008589,Rocio,Martinez,Torres,MART770301WW7,01/03/1977,49,Femenino,Viudo,Empleado,GMM,Premium,2022-03-13,2022-03-13,2023-03-13,1,Suspendida,,Directo,,,,3000000,8000.0,74910.0,86895.6,Anual,AG062,CDMX,Coyoacan,26851.0,46-60,1
POL-008590,GMM-24-008590,Carmen,Ruiz,Vega,RUCV990114VY6,14/01/1999,27,Femenino,Casado,Consultor,GMM,Premium,2024-08-12,2024-08-12,2025-08-12,1,Cancelada,Solicitud del cliente,Banca Seguros,,,,1000000,8000.0,22000.0,25520.0,Anual,AG037,Chihuahua,Ciudad Juarez,50853.0,18-30,0
POL-008591,Acc-20-008591,Carmen,Vega,Castillo,VECC691128PI4,28/11/1969,56,F,Union libre,Independiente,Accidentes Personales,Individual,2020-07-02,2020-07-02,2021-07-02,1,Vigente,,Digital,,,,200000,2000.0,2400.0,3006.72,Mensual,AG039,CDMX,Benito Juarez,24082.0,46-60,0
POL-008592,GMM-23-008592,Antonio,Garcia,Martinez,GAAM890621TF1,21/06/1989,36,M,Union libre,Consultor,GMM,Plus,2023-04-15,2023-04-15,2024-04-15,4,Vigente,,Broker,,,,800000,10000.0,17600.0,21028.48,Semestral,AG046,Puebla,Tehuacan,61730.0,31-45,0
POL-008593,GMM-20-008593,Irene,Vega,Morales,VEIM780707SA9,07/07/1978,47,F,Viudo,Jubilado,GMM,Plus,2020-12-28,2020-12-28,2021-12-28,1,Vigente,,Agente,,,,800000,8000.0,19448.0,24364.45,Mensual,AG019,Yucatan,Merida,32518.0,46-60,0
POL-008594,Aut-19-008594,Sandra,Sanchez,Gutierrez,SASG850503HJ1,03/05/1985,40,F,Divorciado,Tecnico,Autos,RC+LT,2019-06-21,2019-06-21,2020-06-21,2,Vigente,,Directo,Ford,2019.0,Pick-up,300000,5000.0,10500.0,12545.4,Semestral,AG039,Veracruz,Coatzacoalcos,93645.0,31-45,0
POL-008595,Aut-24-008595,Luz,Romero,Vega,ROLV721001TE3,01/10/1972,53,Masculino,Viudo,Arquitecto,Autos,Amplia Plus,2024-12-07,2024-12-07,2025-12-07,2,Vigente,,Agente,Ford,2025.0,Hatchback,600000,8000.0,21000.0,26308.8,Mensual,AG066,Yucatan,Valladolid,,46-60,0
POL-008596,GMM-24-008596,Pablo,Perez,Silva,PEPS880704MX3,04/07/1988,37,Femenino,Soltero,Gerente,GMM,Basico,2024-01-30,2024-01-30,2025-01-30,2,Vigente,,Banca Seguros,,,,800000,8000.0,17600.0,22049.28,Mensual,AG073,Coahuila,Acuna,46648.0,31-45,0
POL-008597,Vid-20-008597,Alejandro,Castillo,Hernandez,CAAH840925GU6,25/09/1984,41,F,Union libre,Ama de casa,Vida,10 anios,2020-04-11,2020-04-11,2021-04-11,1,Vigente,,Digital,,,,2000000,,40320.0,50512.9,Mensual,AG014,Queretaro,Corregidora,91285.0,31-45,1
POL-008598,Vid-24-008598,Maria,Silva,Morales,SIMM690728DA3,28/07/1969,56,F,Union libre,Gerente,Vida,Permanente,2024-05-06,2024-05-06,2025-05-06,0,Vigente,,Broker,,,,3000000,,76680.0,88948.8,Anual,AG069,Veracruz,Poza Rica,93888.0,46-60,1
POL-008599,Acc-22-008599,Alejandro,Ramos,Hernandez,RAAH671021LN2,21/10/1967,58,Femenino,Union libre,,Accidentes Personales,Individual,2022-04-12,2022-04-12,2023-04-12,0,Cancelada,Falta de pago,Agente,,,,300000,2000.0,3600.0,4301.28,Semestral,AG071,Puebla,Atlixco,16308.0,46-60,0
POL-008600,Aut-22-008600,Luis,Ortiz,Gutierrez,ORLG770614PQ5,14/06/1977,48,Masculino,Union libre,,Autos,RC+LT,2022-09-27,2022-09-27,2023-09-27,1,Vigente,,Agente,Chevrolet,2022.0,Pick-up,800000,8000.0,28000.0,35078.4,Mensual,AG018,CDMX,Coyoacan,80940.0,46-60,0
POL-008601,GMM-19-008601,Valeria,Morales,Vega,MOVV930903BG7,03/09/1993,32,M,Union libre,Gerente,GMM,Plus,2019-07-30,2019-07-30,2020-07-30,3,Vigente,,Directo,,,,500000,5000.0,11000.0,13398.0,Trimestral,AG050,Michoacan,Uruapan,84386.0,31-45,0
POL-008602,Acc-23-008602,Diana,Salazar,Romero,SADR640315QE9,15/03/1964,62,Masculino,Soltero,Director,Accidentes Personales,Individual,2023-07-18,2023-07-18,2024-07-18,1,Vigente,,Agente,,,,300000,2000.0,3600.0,4176.0,Anual,AG037,Estado de Mexico,Metepec,66062.0,61+,0
POL-008603,Aut-21-008603,Martha,Flores,Cruz,FLMC900713KU9,13/07/1990,35,Masculino,Union libre,Consultor,Autos,Amplia,2021-04-13,2021-04-13,2022-04-13,1,Vigente,,Agente,Hyundai,2015.0,Camioneta,300000,5000.0,10500.0,13154.4,Mensual,AG024,Guanajuato,Leon,77669.0,31-45,0
POL-008604,GMM-24-008604,Jose,Chavez,Silva,CHJS740928MS0,28/09/1974,51,F,Divorciado,Ama de casa,GMM,Plus,2024-03-26,2024-03-26,2025-03-26,1,Vigente,,Broker,,,,300000,10000.0,7689.0,9365.2,Trimestral,AG024,CDMX,Coyoacan,89549.0,46-60,0
POL-008605,Acc-23-008605,Diana,Flores,Lopez,FLDL851122KC9,22/11/1985,40,Femenino,Union libre,Administrativo,Accidentes Personales,Individual,2023-10-23,2023-10-23,2024-10-23,1,Vigente,,Agente,,,,300000,3000.0,3600.0,4510.08,Mensual,AG077,Coahuila,Torreon,64573.0,31-45,0
POL-008606,Vid-19-008606,Patricia,Jimenez,Diaz,JIPD001212ZT9,12/12/2000,25,F,Divorciado,Empleado,Vida,Permanente,2019-08-13,2019-08-13,2020-08-13,0,Vigente,,Agente,,,,2000000,,36000.0,43012.8,Semestral,AG052,Michoacan,Lazaro Cardenas,35251.0,18-30,1
POL-008607,GMM-23-008607,Daniel,Vargas,Vega,VADV030328HR8,28/03/2003,23,Masculino,Union libre,Empresario,GMM,Elite,2023-06-12,2023-06-12,2024-06-12,3,Vigente,,Agente,,,,3000000,10000.0,17864.0,82684.8,Mensual,AG055,Sonora,Guaymas,64768.0,18-30,0
POL-008608,GMM-22-008608,Raul,Chavez,Rivera,CHRR680101IZ7,01/01/1968,58,F,Divorciado,Ingeniero,GMM,Plus,2022-06-14,2022-06-14,2023-06-14,2,Vigente,,Broker,,,,500000,15000.0,13970.0,16205.2,Anual,AG020,Sonora,Hermosillo,77682.0,46-60,0
POL-008609,GMM-20-008609,Esperanza,Diaz,Reyes,DIER850224IW5,24/02/1985,41,F,Soltero,Independiente,GMM,Elite,2020-07-03,2020-07-03,2021-07-03,0,Vigente,,Broker,,,,3000000,10000.0,66990.0,77708.4,Anual,AG057,Sonora,Nogales,82553.0,31-45,1
POL-008610,GMM-22-008610,Esperanza,Moreno,Cruz,MOEC920223GO2,23/02/1992,34,Masculino,Casado,Ingeniero,GMM,Elite,2022-12-09,2022-12-09,2023-12-09,2,Vigente,,Agente,,,,800000,20000.0,17600.0,21028.48,Semestral,AG064,Veracruz,Veracruz,27964.0,31-45,0
POL-008611,GMM-19-008611,Adriana,Ruiz,Lopez,RUAL601121SN1,21/11/1960,65,M,Union libre,Ingeniero,GMM,Plus,2019-04-28,2019-04-28,2020-04-28,1,Vigente,,Agente,,,,1000000,8000.0,30250.0,37897.2,Mensual,AG012,Puebla,Puebla,40948.0,61+,1
POL-008612,Aut-20-008612,Mario,Morales,Perez,MOMP650410EA1,10/04/1965,61,M,Divorciado,Medico,Autos,Amplia,2020-05-07,2020-05-07,2021-05-07,1,Vencida,,Agente,Mazda,2016.0,Sedan,800000,5000.0,28000.0,34104.0,Trimestral,AG049,Puebla,Atlixco,84779.0,61+,0
POL-008613,Vid-24-008613,Eduardo,Romero,Morales,ROEM740701CZ2,01/07/1974,51,Masculino,Union libre,Abogado,Vida,Permanente,2024-06-30,2024-06-30,2025-06-30,1,Vigente,,Banca Seguros,,,,3000000,,71280.0,86819.04,Trimestral,AG052,Jalisco,Zapopan,67654.0,46-60,1
POL-008614,Vid-24-008614,Enrique,Jimenez,Ramos,JIER860925YT1,25/09/1986,39,F,Divorciado,Abogado,Vida,20 anios,2024-01-07,2024-01-07,2025-01-07,1,Vigente,,Agente,,,,500000,,9720.0,12177.22,Mensual,AG037,Baja California,Tijuana,13654.0,31-45,0
POL-008615,GMM-21-008615,Laura,Medina,Perez,MELP800212SP3,12/02/1980,46,F,Viudo,Jubilado,GMM,Plus,2021-07-27,2021-07-27,2022-07-27,1,Vigente,,Digital,,,,200000,15000.0,4796.0,6008.43,Mensual,AG032,Jalisco,Guadalajara,49592.0,46-60,0
POL-008616,GMM-22-008616,Sandra,Cruz,Mendoza,CRSM900310HE8,10/03/1990,36,F,Casado,Comerciante,GMM,Plus,2022-08-28,2022-08-28,2023-08-28,1,Vigente,,Directo,,,,500000,15000.0,11000.0,12760.0,Anual,AG009,Guanajuato,Guanajuato,55824.0,31-45,0
POL-008617,GMM-19-008617,Pedro,Chavez,Garcia,CHPG730625NU3,25/06/1973,52,M,Casado,Administrativo,GMM,Premium,2019-12-10,2019-12-10,2020-12-10,1,Vigente,,Agente,,,,500000,8000.0,12980.0,15056.8,Anual,AG066,Coahuila,Monclova,33224.0,46-60,0
POL-008618,Aut-20-008618,Sergio,Cruz,Diaz,CRSD740104ZI1,04/01/1974,52,M,Union libre,Ama de casa,Autos,Amplia Plus,2020-01-17,2020-01-17,2021-01-17,1,Vigente,,Agente,Chevrolet,2022.0,Sedan,400000,5000.0,14000.0,16727.2,Semestral,AG080,Nuevo Leon,Escobedo,95837.0,46-60,0
POL-008619,GMM-21-008619,Pablo,Moreno,Morales,MOPM950113BZ3,13/01/1995,31,F,Union libre,Medico,GMM,Plus,2021-10-16,2021-10-16,2022-10-16,3,Vigente,,Digital,,,,1000000,8000.0,22000.0,27561.6,Mensual,AG023,Queretaro,El Marques,90105.0,31-45,0
POL-008620,Aut-19-008620,Miguel,Dominguez,Lopez,DOML640918HW4,18/09/1964,61,M,Soltero,Medico,Autos,Amplia Plus,2019-10-17,2019-10-17,2020-10-17,1,Vigente,,Agente,Toyota,2016.0,Pick-up,800000,8000.0,28000.0,32480.0,Anual,AG025,Estado de Mexico,Tlalnepantla,56060.0,61+,0
POL-008621,Aut-22-008621,Irene,Morales,Gonzalez,MOIG030210ZZ8,10/02/2003,23,Femenino,Soltero,,Autos,RC+LT,2022-10-21,2022-10-21,2023-10-21,1,Vigente,,Promotor,Nissan,2017.0,Sedan,800000,8000.0,28000.0,32480.0,Anual,AG075,Veracruz,Coatzacoalcos,55085.0,18-30,0
POL-008622,Aut-21-008622,Roberto,Garcia,Lopez,GARL680303BC4,03/03/1968,58,F,Viudo,Independiente,Autos,RC+LT,2021-06-01,2021-06-01,2022-06-01,0,Vigente,,Agente,Mazda,2025.0,SUV,800000,8000.0,28000.0,32480.0,Anual,AG029,Nuevo Leon,San Nicolas,99489.0,46-60,0
POL-008623,Aut-20-008623,Hector,Chavez,Gutierrez,CHHG030614OV0,14/06/2003,22,Masculino,Soltero,Consultor,Autos,Amplia,2020-06-01,2020-06-01,2021-06-01,1,Vigente,,Agente,Honda,2017.0,Compacto,300000,5000.0,10500.0,12789.0,Trimestral,AG030,CDMX,Coyoacan,74813.0,18-30,0
POL-008624,Aut-22-008624,Carlos,Morales,Vega,MOCV760705KS3,05/07/1976,49,Masculino,Soltero,Independiente,Autos,RC+LT,2022-04-03,2022-04-03,2023-04-03,1,Vigente,,Directo,Hyundai,2016.0,Camioneta,150000,5000.0,5250.0,6272.7,Semestral,AG056,Baja California,Mexicali,44648.0,46-60,0
POL-008625,GMM-21-008625,Laura,Lopez,Cruz,LOLC841118BE2,18/11/1984,41,Femenino,Divorciado,Ama de casa,GMM,Elite,2021-12-20,2021-12-20,2022-12-20,1,Vigente,,Agente,,,,300000,8000.0,6699.0,8392.51,Mensual,AG045,Queretaro,El Marques,74365.0,31-45,0
POL-008626,Vid-22-008626,Arturo,Torres,Morales,TOAM770730YP7,30/07/1977,48,F,Divorciado,Ingeniero,Vida,10 anios,2022-12-03,2022-12-03,2023-12-03,1,Vigente,,Agente,,,,3000000,,68040.0,78926.4,Anual,AG046,Queretaro,Corregidora,56771.0,46-60,1
POL-008627,Vid-19-008627,Valeria,Soto,Morales,SOVM690321EN8,21/03/1969,57,F,Divorciado,Medico,Vida,Permanente,2019-09-10,2019-09-10,2020-09-10,0,Vigente,,Agente,,,,2000000,,51840.0,60134.4,Anual,AG006,Queretaro,Queretaro,63451.0,46-60,1
POL-008628,Aut-21-008628,Ricardo,Morales,Castillo,MORC770311DK5,11/03/1977,49,F,Soltero,Ejecutivo,Autos,Amplia Plus,2021-10-19,2021-10-19,2022-10-19,2,Vigente,,Broker,BMW,2015.0,Lujo,300000,5000.0,10500.0,13154.4,Mensual,AG035,Chihuahua,Cuauhtemoc,20877.0,46-60,0
POL-008629,Acc-21-008629,Gabriela,Diaz,Hernandez,DIGH680331UL0,31/03/1968,58,F,Divorciado,Contador,Accidentes Personales,Familiar,2021-01-18,2021-01-18,2022-01-18,1,Vigente,,Banca Seguros,,,,300000,1000.0,3600.0,4176.0,Anual,AG020,Michoacan,Lazaro Cardenas,88594.0,46-60,0
POL-008630,GMM-22-008630,Alicia,Diaz,Garcia,DIAG970923QO1,23/09/1997,28,Masculino,Divorciado,Ama de casa,GMM,Basico,2022-02-18,2022-02-18,2023-02-18,3,Vigente,,Banca Seguros,,,,200000,5000.0,4400.0,5104.0,Anual,AG049,Michoacan,Apatzingan,18408.0,18-30,0
POL-008631,Aut-19-008631,Beatriz,Mendoza,Gutierrez,MEBG650209CU3,09/02/1965,61,M,Casado,Analista,Autos,Amplia Plus,2019-03-16,2019-03-16,2020-03-16,0,Vigente,,Agente,Chevrolet,2025.0,Sedan,150000,8000.0,5250.0,6090.0,Anual,AG050,Michoacan,Morelia,36145.0,61+,0
POL-008632,GMM-24-008632,Diana,Chavez,Garcia,CHDG940405LZ4,05/04/1994,32,F,Divorciado,Gerente,GMM,Basico,2024-02-14,2024-02-14,2025-02-14,2,Vigente,,Agente,,,,2000000,10000.0,44000.0,51040.0,Anual,AG045,Sonora,Ciudad Obregon,91454.0,31-45,1
POL-008633,Aut-22-008633,Ricardo,Ramirez,Torres,RART860211JS1,11/02/1986,40,Femenino,Casado,,Autos,RC+LT,2022-03-20,2022-03-20,2023-03-20,1,Vigente,,Agente,Honda,2024.0,Hatchback,800000,3000.0,28000.0,33454.4,Semestral,AG067,Veracruz,Orizaba,59282.0,31-45,0
POL-008634,GMM-23-008634,Jose,Molina,Rivera,MOJR801222EQ7,22/12/1980,45,Masculino,Casado,Director,GMM,Elite,2023-05-09,2023-05-09,2024-05-09,0,Vigente,,Agente,,,,1000000,20000.0,23650.0,28257.02,Semestral,AG065,Nuevo Leon,San Nicolas,61673.0,31-45,0
POL-008635,Aut-21-008635,Alicia,Reyes,Flores,REAF000820AH8,20/08/2000,25,M,Viudo,Ejecutivo,Autos,RC+LT,2021-12-21,2021-12-21,2022-12-21,4,Vigente,,Agente,Mazda,2017.0,Sedan,300000,5000.0,10500.0,12180.0,Anual,AG064,CDMX,Iztapalapa,28999.0,18-30,0
POL-008636,Aut-20-008636,Pablo,Rios,Mendoza,RIPM700807HP4,07/08/1970,55,Masculino,Soltero,Estudiante,Autos,Amplia Plus,2020-03-11,2020-03-11,2021-03-11,0,Vigente,,Agente,Honda,2020.0,Sedan,800000,8000.0,28000.0,32480.0,Anual,AG071,Tamaulipas,Nuevo Laredo,94182.0,46-60,0
POL-008637,Aut-23-008637,Juan,Diaz,Mendoza,DIJM000410MB2,10/04/2000,26,Femenino,Union libre,Medico,Autos,RC+LT,2023-05-16,2023-05-16,2024-05-16,3,Vigente,,Agente,Kia,2017.0,Camioneta,800000,8000.0,28000.0,35078.4,Mensual,AG007,Yucatan,Progreso,22853.0,18-30,0
POL-008638,Aut-22-008638,Gloria,Gutierrez,Flores,GUGF980409CL7,09/04/1998,28,Masculino,Divorciado,Jubilado,Autos,Amplia Plus,2022-07-27,2022-07-27,2023-07-27,3,Cancelada,Cambio de producto,Agente,Ford,2023.0,SUV,200000,5000.0,7000.0,8363.6,Semestral,AG078,Yucatan,Valladolid,78669.0,18-30,0
POL-008639,Vid-22-008639,Alejandro,Silva,Gonzalez,SIAG880117TM9,17/01/1988,38,F,Soltero,Independiente,Vida,Permanente,2022-10-08,2022-10-08,2023-10-08,0,Vigente,,Agente,,,,2000000,,38160.0,44265.6,Anual,AG016,Guanajuato,Guanajuato,82480.0,31-45,1
POL-008640,Aut-22-008640,Juan,Castillo,Cruz,CAJC960728GQ0,28/07/1996,29,M,Viudo,,Autos,Amplia,2022-09-29,2022-09-29,2023-09-29,0,Vigente,,Agente,Toyota,2022.0,Hatchback,800000,8000.0,28000.0,34104.0,Trimestral,AG066,Coahuila,Piedras Negras,66461.0,18-30,0
POL-008641,GMM-20-008641,Claudia,Rios,Morales,RICM600524ON2,24/05/1960,65,F,Viudo,Independiente,GMM,Basico,2020-11-28,2020-11-28,2021-11-28,1,Vigente,,Banca Seguros,,,,1000000,8000.0,30250.0,35090.0,Anual,AG042,Guanajuato,Irapuato,33824.0,61+,1
POL-008642,GMM-24-008642,Mario,Gutierrez,Rivera,GUMR880616UC5,16/06/1988,37,Femenino,Soltero,Analista,GMM,Plus,2024-07-31,2024-07-31,2025-07-31,0,Vigente,,Agente,,,,200000,20000.0,4400.0,5104.0,Anual,AG016,Veracruz,Veracruz,59007.0,31-45,0
POL-008643,GMM-24-008643,Diego,Moreno,Sanchez,MODS701023RF6,23/10/1970,55,Masculino,Divorciado,,GMM,Premium,2024-04-20,2024-04-20,2025-04-20,4,Vigente,,Broker,,,,3000000,15000.0,80850.0,93786.0,Anual,AG039,Yucatan,Merida,45148.0,46-60,1
POL-008644,GMM-23-008644,Eduardo,Garcia,Ramos,GAER640625JU6,25/06/1964,61,Masculino,Viudo,Consultor,GMM,Basico,2023-07-15,2023-07-15,2024-07-15,2,Vigente,,Agente,,,,300000,5000.0,8679.0,10067.64,Anual,AG074,Yucatan,Tizimin,75091.0,61+,0
POL-008645,Aut-23-008645,Adriana,Medina,Rivera,MEAR680625XE9,25/06/1968,57,F,Viudo,Tecnico,Autos,RC+LT,2023-11-22,2023-11-22,2024-11-22,0,Vigente,,Banca Seguros,Nissan,2018.0,Compacto,800000,3000.0,28000.0,33454.4,Semestral,AG066,Guanajuato,Salamanca,93098.0,46-60,0
